,BikeTypeCat,AgeBandCat,IncomeBandCat,MaritalStatusCat,GenderCat,ChildrenAtHomeCat,CountryRegionCodeCat,HouseOwnerFlagCat,EducationCat,OccupationCat,CommuteDistanceCat
574,1,2,0,0,1,0,0,1,0,0,0
575,1,4,0,1,1,1,3,0,2,2,1
576,1,4,1,1,0,1,5,0,3,3,1
577,1,4,1,1,0,0,5,0,4,4,1
578,1,4,1,1,0,0,5,1,4,4,4
579,1,4,1,0,1,0,5,0,4,4,1
580,1,5,0,0,1,0,4,1,0,0,0
581,1,2,0,1,1,1,0,0,2,2,1
582,1,2,0,0,0,0,0,0,0,0,0
583,1,4,1,1,1,0,0,1,2,4,4
584,1,2,0,0,0,0,0,1,3,2,3
585,1,4,1,0,1,0,5,1,3,4,0
586,1,4,1,1,1,1,5,1,3,3,4
587,1,3,2,1,1,1,5,1,3,3,4
588,1,5,0,0,1,0,4,1,1,0,0
589,1,2,0,0,0,0,0,1,0,0,0
590,1,2,0,0,0,0,4,1,1,0,0
591,1,3,0,0,0,0,2,1,0,3,0
592,1,5,1,0,0,0,1,1,1,1,4
593,1,2,1,0,1,1,5,1,0,3,0
594,1,4,1,1,1,1,1,1,1,3,2
595,0,4,1,0,1,0,0,1,2,4,4
596,0,4,1,1,0,0,0,1,2,3,4
597,1,2,0,0,0,0,0,1,0,0,0
598,1,2,0,1,1,1,0,0,2,2,3
599,1,2,0,1,1,0,0,0,2,2,0
600,1,2,0,0,0,1,2,1,0,4,0
601,1,3,1,1,1,1,5,1,3,3,4
602,1,2,1,0,1,0,5,1,1,3,0
603,0,3,1,1,0,0,0,0,0,3,0
604,1,2,0,1,0,1,0,0,2,2,1
605,1,2,0,0,1,0,0,1,0,0,0
606,1,2,0,1,0,0,0,1,3,2,1
607,0,3,0,1,0,0,2,0,0,3,0
608,0,5,1,1,1,1,5,0,0,1,1
609,0,5,0,1,0,0,2,1,3,2,0
610,1,3,1,1,0,1,5,1,0,4,3
611,0,2,1,0,1,0,5,0,3,4,1
612,0,3,1,0,0,0,0,1,0,3,4
613,0,4,1,0,1,0,0,1,3,4,4
614,1,3,1,1,1,0,5,1,1,3,3
615,1,3,1,1,1,1,5,0,0,4,0
616,1,3,0,0,0,1,5,1,0,4,0
617,1,3,1,1,1,0,5,0,1,3,0
618,1,3,0,0,0,0,2,1,0,0,0
619,0,4,1,1,0,0,0,0,0,3,0
620,0,5,0,1,1,0,0,1,2,4,4
621,1,2,2,0,0,1,0,1,2,1,0
622,1,2,1,0,0,0,5,0,1,3,0
623,1,4,0,1,1,0,5,1,2,4,1
624,1,4,0,1,1,0,5,0,3,0,1
625,1,4,0,1,1,0,5,0,3,0,1
626,1,3,1,1,0,1,1,1,3,3,3
627,0,3,1,0,1,0,0,0,0,3,0
628,1,3,0,1,1,1,2,1,2,2,0
629,1,3,0,0,0,1,3,1,0,0,3
630,1,2,0,1,1,1,5,0,3,0,0
631,1,3,1,0,1,1,5,1,1,4,1
632,1,3,1,1,1,1,0,1,0,3,2
633,0,4,1,1,1,0,0,1,3,4,4
634,1,3,1,0,1,0,0,1,1,1,0
635,1,3,0,1,0,1,3,1,2,2,0
636,0,3,0,0,1,0,2,1,0,4,0
637,1,4,0,1,1,0,5,1,3,0,1
638,1,2,1,0,1,0,0,1,1,1,0
639,0,4,1,0,0,1,0,1,3,4,2
640,1,3,0,0,1,0,4,0,2,2,1
641,1,3,0,1,1,0,4,1,1,0,0
642,1,3,0,0,1,0,2,1,0,4,0
643,1,2,1,1,1,0,5,1,1,3,3
644,1,4,0,0,1,0,5,1,2,0,3
645,1,3,0,0,0,0,5,1,2,0,3
646,1,3,1,0,1,0,0,0,0,3,2
647,1,3,2,0,1,1,0,1,4,3,2
648,1,3,1,0,1,0,0,1,1,1,0
649,1,3,0,0,1,1,2,1,0,0,3
650,1,3,1,1,1,1,5,1,0,4,3
651,1,4,0,1,0,0,5,0,3,0,1
652,1,3,0,0,0,1,5,1,0,4,3
653,1,3,1,0,1,0,5,1,1,3,3
654,1,3,1,0,1,1,5,1,0,4,3
655,1,2,1,0,1,1,5,1,0,4,3
656,1,2,1,0,0,0,0,1,0,3,2
657,1,3,0,1,0,1,2,1,4,2,0
658,1,2,2,0,0,1,0,1,4,3,2
659,1,3,2,0,1,1,0,1,2,1,2
660,1,2,0,1,1,0,2,1,1,0,0
661,1,5,2,1,0,1,3,1,0,1,2
662,1,2,0,1,1,1,2,1,3,0,0
663,1,3,1,1,0,1,5,0,0,4,0
664,1,3,1,0,0,1,0,1,0,3,1
665,0,2,1,1,1,0,0,0,0,3,0
666,0,2,0,1,1,0,0,0,3,2,3
667,1,3,2,1,0,1,0,1,2,1,2
668,1,2,1,0,0,0,5,1,1,4,1
669,1,4,0,0,0,0,5,0,3,0,0
670,1,2,2,0,1,1,0,0,2,1,2
671,1,3,2,1,1,1,0,1,2,1,2
672,1,3,2,1,0,1,0,1,2,1,2
673,1,2,2,0,1,1,0,0,2,1,2
674,1,3,0,1,0,1,4,1,3,0,1
675,1,2,1,0,0,1,5,1,1,4,1
676,1,3,0,0,0,1,5,1,0,4,0
677,1,4,1,1,1,0,5,0,0,3,0
678,1,3,1,0,1,0,0,1,0,3,3
679,1,3,1,1,0,1,0,1,0,3,3
680,1,2,0,1,1,0,0,0,3,2,0
681,1,2,0,0,0,0,3,0,0,0,0
682,1,3,0,0,1,0,3,1,0,0,0
683,0,4,0,0,0,0,4,1,3,2,0
684,0,5,0,1,0,0,2,1,0,0,0
685,1,3,1,0,1,0,5,1,1,4,1
686,0,2,1,0,0,0,5,1,3,4,4
687,0,2,1,1,0,0,5,0,3,4,0
688,0,5,1,0,1,0,0,1,1,1,0
689,1,3,0,1,0,1,4,1,3,0,1
690,0,4,0,1,0,1,3,0,3,0,0
691,1,4,0,0,1,0,4,1,1,0,0
692,1,4,0,0,0,0,5,1,2,4,1
693,0,3,1,1,0,0,0,0,0,3,4
694,1,4,1,1,0,0,0,0,3,4,0
695,0,5,0,1,0,0,0,1,0,1,4
696,1,3,2,0,0,1,0,1,2,1,2
697,1,3,1,0,0,0,0,1,0,3,2
698,1,4,0,0,0,0,5,1,3,0,0
699,1,4,1,0,1,0,5,1,3,4,3
700,0,5,1,1,0,0,0,0,1,1,0
701,1,3,1,0,1,0,0,1,0,3,2
702,1,2,2,0,0,1,0,1,0,1,0
703,1,2,0,1,1,1,0,1,2,2,3
704,1,2,0,1,0,1,5,1,3,0,1
705,1,3,0,1,1,0,5,0,3,0,1
706,1,3,0,0,0,0,5,1,3,0,1
707,0,2,1,1,0,0,5,0,3,4,1
708,1,3,1,1,0,1,0,1,0,3,3
709,1,4,1,0,1,1,0,1,0,3,4
710,1,3,2,0,1,1,0,1,2,1,2
711,1,3,0,1,0,1,2,1,2,2,0
712,1,2,0,0,1,0,5,1,1,4,1
713,1,2,0,0,0,0,0,1,3,2,0
714,1,2,2,1,1,1,0,1,4,3,2
715,1,3,1,0,1,1,1,1,1,4,0
716,1,5,0,0,1,0,1,0,3,3,1
717,0,3,1,1,1,0,0,0,0,3,4
718,1,4,1,0,1,1,3,0,2,3,3
719,1,3,0,1,1,0,3,1,0,0,0
720,1,4,0,1,0,0,5,0,3,0,1
721,1,4,0,1,0,0,5,0,3,0,1
722,1,2,1,0,1,1,5,1,1,4,0
723,1,3,2,0,0,0,0,1,1,1,4
724,1,3,0,1,1,0,4,0,2,2,3
725,1,3,0,1,0,0,4,1,1,0,0
726,1,2,2,0,0,0,0,1,1,1,0
727,1,3,1,1,0,1,0,1,0,3,4
728,0,4,1,0,0,0,0,1,3,4,0
729,0,2,0,1,1,1,3,0,3,0,0
730,1,2,1,0,0,0,5,1,1,3,3
731,1,3,1,1,1,1,5,0,0,4,0
732,1,3,1,0,0,1,1,1,1,4,1
733,0,5,1,0,1,0,1,1,0,1,3
734,1,3,2,1,1,0,0,1,1,1,1
735,1,2,2,0,0,1,0,1,4,3,2
736,1,2,0,1,1,1,0,0,2,2,1
737,1,3,1,0,0,1,1,1,1,4,0
738,1,3,1,1,0,0,5,1,1,4,1
739,1,4,0,0,0,1,5,1,2,4,3
740,1,3,1,1,0,0,0,0,0,3,0
741,1,5,1,1,0,0,3,1,3,3,2
742,0,3,0,0,1,0,2,1,0,4,0
743,1,3,1,1,1,1,5,0,0,4,0
744,1,3,0,0,0,0,5,1,2,4,1
745,1,3,1,1,1,0,5,1,1,4,3
746,0,2,1,0,1,0,5,1,3,4,4
747,1,3,1,0,1,0,0,1,1,1,0
748,1,3,1,0,1,0,5,1,1,3,0
749,1,3,2,0,1,0,0,1,1,1,0
750,0,4,1,0,0,0,0,1,3,4,0
751,1,5,1,0,0,0,1,1,1,1,1
752,1,3,1,1,1,1,5,1,0,4,3
753,1,2,0,1,0,0,1,0,3,4,1
754,1,4,1,0,0,0,1,1,3,3,4
755,1,3,1,1,0,0,5,1,0,3,3
756,1,2,1,0,0,0,0,1,1,1,0
757,1,2,0,0,1,1,4,1,0,4,0
758,1,4,0,1,1,0,5,0,3,0,1
759,1,4,1,0,1,1,1,1,0,3,3
760,1,3,0,1,1,1,2,1,4,2,0
761,0,2,0,1,1,1,2,1,3,0,0
762,1,3,1,0,0,1,5,1,0,4,3
763,0,2,1,0,0,0,5,1,3,4,4
764,1,3,1,1,1,0,5,0,0,3,3
765,1,3,1,0,0,1,0,1,0,3,1
766,0,5,0,0,1,1,0,0,2,4,0
767,1,4,1,0,1,1,3,1,2,3,3
768,1,3,0,1,1,0,4,0,4,2,1
769,1,2,1,1,1,0,5,0,1,3,0
770,1,3,1,1,1,1,0,1,0,3,2
771,1,3,2,0,1,1,0,0,2,1,2
772,1,3,0,1,0,0,3,1,0,0,0
773,1,2,1,0,0,0,5,0,1,3,0
774,1,4,1,0,0,0,5,1,3,4,3
775,1,3,1,0,0,0,0,1,1,1,0
776,1,3,1,0,1,1,0,1,1,1,0
777,1,3,2,0,0,1,0,0,2,1,2
778,1,3,0,1,1,0,3,0,2,2,1
779,1,3,0,0,1,1,5,0,0,4,0
780,1,5,1,0,0,1,5,1,3,3,2
781,1,4,0,0,1,0,0,0,3,0,1
782,0,2,0,1,0,1,0,0,2,2,1
783,1,2,0,1,1,0,2,0,3,0,0
784,1,4,3,0,0,1,4,1,2,3,0
785,1,2,1,1,0,0,5,0,3,3,1
786,1,5,1,0,1,0,1,1,0,1,1
787,1,5,0,1,1,0,5,0,4,0,2
788,1,3,1,0,1,0,0,1,0,3,1
789,1,3,1,1,0,0,0,0,3,4,0
790,0,2,1,0,0,0,0,1,0,3,2
791,1,5,1,0,0,1,3,1,4,4,3
792,1,3,0,0,0,0,4,1,0,0,0
793,1,2,1,0,1,0,5,1,1,3,3
794,1,3,1,0,1,0,5,1,1,3,3
795,0,4,1,1,0,1,5,0,0,3,0
796,0,4,1,1,0,1,5,0,0,3,0
797,1,4,1,1,0,0,0,1,2,4,4
798,1,4,1,0,1,0,0,1,2,4,4
799,1,3,1,0,1,0,0,1,1,1,0
800,1,4,1,1,0,0,0,1,3,4,4
801,1,3,2,0,0,1,3,1,2,3,2
802,0,4,1,1,0,1,5,0,0,3,0
803,1,5,0,1,1,1,5,0,2,3,3
804,1,3,1,1,1,0,5,1,3,4,3
805,1,5,1,1,0,0,0,1,1,1,4
806,0,3,0,0,0,0,2,1,1,0,0
807,1,3,1,1,1,0,5,1,1,4,1
808,1,3,1,0,0,0,5,1,1,3,3
809,0,2,0,1,1,0,5,0,2,4,1
810,1,5,1,1,0,0,0,1,1,1,4
811,1,4,0,1,0,0,0,1,2,4,4
812,1,3,0,1,1,1,2,1,3,0,0
813,1,5,0,1,1,0,2,1,3,2,1
814,1,3,1,0,1,0,5,1,1,4,3
815,1,3,1,1,1,1,5,1,0,4,3
816,1,5,0,0,1,0,0,1,0,1,4
817,1,4,0,0,0,0,2,1,1,0,0
818,1,2,1,1,0,0,5,0,3,4,1
819,1,3,1,1,0,1,5,0,1,3,0
820,1,3,1,1,0,1,5,1,0,4,3
821,1,5,0,0,1,0,0,0,3,0,0
822,0,2,1,1,0,0,0,0,0,3,2
823,0,4,0,0,0,0,3,1,0,4,0
824,1,3,0,1,1,1,3,1,2,2,0
825,1,4,0,0,0,0,2,1,0,0,0
826,1,3,1,1,1,1,1,1,0,3,3
827,1,2,2,0,0,1,5,1,1,1,0
828,0,4,0,0,0,1,1,1,4,4,2
829,1,4,1,0,1,1,5,1,0,1,2
830,1,3,1,0,0,1,1,1,3,3,4
831,1,4,1,0,0,0,5,1,3,4,3
832,1,3,1,1,1,0,0,0,2,4,1
833,1,4,1,1,0,0,0,0,2,4,1
834,1,3,2,1,1,1,0,1,0,1,3
835,1,3,1,1,0,0,0,1,1,1,0
836,1,3,1,1,0,0,0,0,0,3,0
837,1,4,0,0,0,0,0,0,3,0,1
838,1,3,0,1,1,0,0,1,3,4,4
839,0,2,0,1,0,1,0,0,2,2,3
840,0,2,0,1,0,0,0,1,0,0,0
841,0,2,1,1,0,0,0,0,0,3,3
842,1,3,0,1,1,0,4,1,0,0,0
843,1,3,1,0,0,0,5,1,1,3,3
844,1,3,1,1,1,1,0,0,0,3,0
845,1,4,1,1,0,0,0,0,0,1,3
846,0,2,0,1,1,0,0,0,2,2,0
847,1,2,1,1,1,0,5,0,3,3,0
848,1,3,1,1,0,0,5,1,1,3,3
849,1,3,0,0,0,0,3,0,0,3,0
850,1,2,2,1,1,1,5,0,0,1,0
851,1,2,1,0,0,0,5,1,3,4,4
852,1,3,1,0,0,1,5,1,0,4,3
853,1,3,0,0,0,0,5,1,1,4,1
854,1,3,1,0,0,1,5,1,0,4,3
855,1,4,1,1,0,0,0,0,3,4,1
856,1,4,2,1,1,0,0,1,1,1,0
857,1,3,1,1,1,1,0,0,0,3,0
858,1,4,1,1,0,0,0,0,0,3,0
859,1,4,1,1,0,0,0,1,3,4,4
860,1,4,0,1,0,0,4,1,3,0,3
861,1,2,1,1,1,0,5,0,3,4,1
862,1,3,1,0,1,1,5,1,0,4,3
863,1,3,1,1,0,0,5,0,1,3,0
864,0,5,0,1,0,0,4,1,0,0,0
865,0,3,0,0,0,0,4,1,3,2,3
866,1,3,1,1,0,1,5,1,0,4,3
867,1,3,1,0,0,0,1,1,1,3,0
868,1,3,1,0,1,1,5,1,0,4,3
869,0,2,1,1,0,0,5,0,3,4,0
870,0,2,0,1,1,0,5,0,2,4,1
871,0,2,1,1,1,0,5,0,3,3,1
872,1,3,2,0,0,0,0,1,1,1,0
873,1,4,1,1,0,0,0,1,3,4,4
874,0,5,0,1,0,0,4,1,0,0,0
875,1,3,0,1,0,1,4,1,4,2,0
876,1,5,1,0,1,1,3,1,2,1,4
877,1,2,0,1,1,0,2,0,3,0,0
878,1,3,2,1,1,0,0,0,0,3,3
879,0,2,0,1,1,0,0,0,3,2,0
880,1,4,0,0,1,0,2,1,0,4,0
881,1,2,0,0,1,0,4,1,0,4,0
882,1,3,0,0,1,0,2,1,0,0,0
883,1,5,1,1,0,1,5,0,4,4,3
884,1,3,1,1,0,0,5,0,1,3,0
885,0,3,1,0,1,1,5,0,0,4,0
886,0,3,1,1,1,0,5,0,0,3,0
887,1,4,0,1,0,0,5,0,2,3,1
888,1,5,0,1,1,0,0,1,3,4,4
889,1,4,1,1,0,0,0,1,2,3,4
890,1,5,0,0,0,0,0,0,2,4,1
891,1,5,0,0,0,0,0,1,2,4,4
892,1,2,0,1,1,0,2,0,4,2,0
893,0,5,0,0,1,0,2,1,0,0,0
894,1,5,1,0,1,1,5,0,2,3,3
895,1,5,1,1,1,0,5,1,1,3,0
896,1,3,1,0,1,0,0,1,2,4,4
897,1,4,1,0,1,0,0,1,0,3,0
898,1,5,0,0,0,0,0,1,0,1,4
899,1,3,0,0,1,1,5,1,0,4,0
900,1,3,2,0,0,1,0,1,0,1,3
901,1,2,0,1,1,0,0,0,3,2,0
902,0,2,1,1,1,0,0,1,0,3,2
903,1,2,0,1,1,0,4,0,2,2,1
904,1,3,0,1,0,1,3,1,3,0,0
905,1,3,1,1,0,0,5,1,3,4,4
906,1,3,0,1,1,0,5,0,0,3,3
907,1,4,1,1,1,0,0,0,0,1,4
908,1,3,1,1,0,0,0,1,0,3,4
909,1,3,0,0,0,0,4,1,0,0,1
910,1,5,1,0,1,1,3,0,2,1,4
911,1,3,1,1,0,1,5,1,0,1,1
912,1,2,1,0,0,0,1,1,1,3,0
913,1,3,1,1,1,0,5,0,1,3,0
914,1,5,0,0,0,0,5,0,4,0,1
915,1,4,1,1,1,0,0,0,2,3,4
916,1,3,1,1,0,1,0,0,0,3,0
917,1,3,1,1,1,1,0,1,0,3,3
918,1,2,0,0,0,0,0,1,3,2,0
919,1,2,0,0,1,0,0,1,3,2,3
920,1,2,0,0,0,0,0,0,0,0,0
921,0,2,0,1,1,0,0,0,3,2,3
922,0,2,1,1,0,0,0,0,0,3,2
923,1,2,0,1,1,0,3,1,2,2,3
924,0,4,0,0,1,0,2,0,3,2,0
925,1,3,1,1,1,1,5,0,0,4,0
926,1,3,1,0,0,0,5,1,1,3,3
927,0,2,1,1,0,0,5,0,3,4,1
928,1,3,1,1,1,1,5,1,0,4,3
929,1,5,0,1,0,0,5,1,4,0,2
930,1,2,0,0,0,1,0,1,2,2,3
931,0,2,1,0,1,0,0,1,0,3,2
932,1,3,1,0,1,1,1,1,0,4,0
933,1,2,0,0,1,1,4,1,0,4,1
934,1,5,1,1,1,1,5,0,3,3,1
935,1,3,0,1,0,0,1,1,1,4,1
936,1,2,1,1,1,0,5,0,3,4,4
937,1,3,0,0,0,1,5,1,0,4,0
938,0,3,1,0,1,1,5,1,0,3,3
939,1,3,1,0,1,0,5,0,1,3,0
940,1,3,1,0,0,0,5,1,3,4,3
941,1,4,0,1,1,0,0,1,3,0,4
942,1,3,0,0,1,0,4,1,0,0,0
943,1,4,0,0,1,0,2,1,0,4,0
944,1,3,1,1,1,0,1,0,3,3,0
945,1,3,1,0,0,1,5,1,0,4,3
946,1,5,0,1,0,0,5,1,4,0,2
947,1,5,1,1,1,1,5,0,3,3,3
948,1,4,1,1,0,0,0,0,2,4,1
949,1,3,0,0,1,0,4,1,1,0,0
950,1,3,1,0,1,0,5,1,1,4,3
951,1,3,1,1,1,0,5,1,1,4,3
952,1,5,1,1,0,1,5,0,0,1,3
953,1,4,1,0,1,0,5,1,3,4,3
954,1,4,1,1,0,0,0,0,3,4,1
955,1,2,1,0,1,1,0,1,0,3,0
956,1,5,0,0,1,0,0,1,2,4,4
957,1,3,0,1,0,0,5,1,0,3,3
958,1,3,1,1,0,0,1,1,1,3,3
959,1,5,1,1,1,1,5,0,0,1,3
960,1,2,1,0,1,0,0,1,1,1,0
961,1,2,0,1,0,0,0,0,3,2,0
962,1,4,1,0,1,1,3,1,2,3,2
963,1,4,0,1,1,1,3,1,2,2,0
964,1,2,1,1,0,0,5,0,1,3,0
965,1,3,1,1,1,0,5,0,1,3,3
966,1,3,1,1,0,1,0,1,0,3,3
967,1,5,0,0,0,0,0,1,2,4,4
968,0,2,0,1,1,1,0,0,2,2,1
969,1,3,1,0,0,0,5,1,1,4,1
970,1,3,1,0,1,0,5,1,1,3,3
971,0,3,1,1,0,1,5,0,0,4,0
972,1,2,1,0,1,0,5,1,3,4,4
973,1,3,1,1,1,0,5,0,1,3,0
974,1,4,1,1,1,0,0,1,2,4,4
975,1,3,1,1,0,0,0,0,0,3,4
976,1,3,1,1,1,0,0,0,0,1,4
977,1,2,0,1,1,0,2,0,3,0,3
978,1,2,1,1,0,0,5,1,3,4,4
979,1,2,0,1,1,0,5,0,2,4,1
980,1,3,1,1,0,1,5,1,0,4,3
981,1,2,0,1,1,0,3,0,3,0,3
982,1,5,0,0,0,0,2,1,3,2,0
983,1,4,0,0,1,0,4,1,0,4,0
984,1,2,0,0,0,0,2,0,3,0,0
985,1,2,1,1,0,0,5,1,3,4,4
986,1,3,1,1,0,0,1,1,1,3,3
987,1,4,1,0,1,0,5,1,3,4,3
988,1,3,1,1,1,0,0,0,2,4,1
989,1,2,0,1,1,0,0,1,3,2,3
990,0,2,0,1,1,0,0,1,3,2,3
991,1,2,0,0,1,0,4,1,0,0,0
992,1,3,1,0,1,0,5,1,1,4,3
993,1,4,2,0,1,1,0,1,0,1,3
994,1,2,1,0,0,0,0,1,1,1,0
995,1,5,0,0,1,0,0,0,3,0,0
996,0,2,0,1,0,0,0,0,3,2,0
997,0,2,1,0,0,0,0,1,0,3,2
998,1,3,0,1,1,1,2,1,3,0,0
999,0,3,0,1,1,0,2,0,3,2,3
1000,1,2,1,1,0,0,5,1,3,4,4
1001,0,2,1,1,0,0,5,0,0,1,0
1002,1,3,1,1,0,0,5,1,3,4,4
1003,1,3,1,1,0,1,0,1,0,3,3
1004,1,5,0,0,1,0,0,0,3,0,0
1005,0,2,2,1,1,1,0,1,2,1,0
1006,1,3,0,0,1,0,4,1,0,0,0
1007,1,4,0,0,0,0,2,1,1,0,0
1008,1,2,1,0,1,1,5,1,0,3,3
1009,1,3,1,0,0,1,5,1,0,4,0
1010,1,2,1,0,1,0,5,1,1,3,3
1011,1,3,1,1,0,1,5,0,0,4,0
1012,1,2,0,1,1,0,0,1,3,2,1
1013,1,3,0,0,0,1,3,0,3,0,0
1014,1,4,1,1,1,1,5,0,3,3,1
1015,1,4,1,0,1,0,5,0,3,4,0
1016,1,2,0,1,1,0,1,0,2,4,0
1017,0,2,2,0,1,1,0,1,2,1,2
1018,1,3,0,1,1,1,4,1,2,2,0
1019,1,3,1,1,0,0,5,0,0,3,0
1020,1,4,1,1,1,0,0,0,3,4,0
1021,1,4,1,1,0,0,0,0,3,4,0
1022,0,4,0,0,1,0,4,1,1,0,0
1023,0,3,0,1,1,0,4,1,0,0,0
1024,0,3,1,0,0,1,5,1,1,3,3
1025,1,4,1,1,0,0,5,0,0,3,0
1026,1,4,1,1,0,0,0,1,3,4,4
1027,1,5,0,0,1,0,0,0,3,0,4
1028,1,5,0,1,0,0,0,1,2,4,4
1029,1,5,1,0,1,1,1,1,4,4,2
1030,0,3,0,1,1,1,4,1,2,2,0
1031,1,3,0,1,0,1,3,1,2,2,0
1032,1,4,1,0,0,0,5,1,3,4,0
1033,1,3,1,1,0,0,5,0,1,3,0
1034,1,4,1,1,1,0,5,0,1,3,0
1035,1,2,0,0,1,0,2,1,0,0,0
1036,1,5,1,1,1,0,1,1,0,1,2
1037,1,4,2,1,1,1,5,1,2,3,4
1038,1,3,1,1,1,1,5,1,1,3,3
1039,1,3,1,0,0,0,5,1,0,3,3
1040,1,5,1,0,1,1,1,1,3,3,3
1041,0,3,1,1,0,0,1,1,1,3,3
1042,1,5,1,1,0,0,5,0,1,1,1
1043,1,2,0,1,0,0,1,0,4,0,0
1044,1,2,0,1,1,1,4,1,4,2,0
1045,1,3,2,0,1,0,0,1,1,1,3
1046,1,2,0,1,0,0,0,1,0,0,0
1047,1,4,3,0,0,1,4,1,3,3,4
1048,1,3,1,1,0,0,5,0,0,3,0
1049,1,4,1,0,1,0,5,1,3,4,3
1050,0,3,1,1,0,1,5,1,1,3,3
1051,1,4,1,1,1,0,5,0,3,3,3
1052,1,3,1,1,0,0,5,1,1,4,1
1053,1,3,1,1,1,1,0,1,0,3,4
1054,1,4,1,0,1,1,0,0,0,3,0
1055,0,3,1,0,0,1,0,1,1,1,0
1056,1,4,1,1,0,0,5,0,0,3,0
1057,1,4,2,1,1,1,5,1,3,3,4
1058,1,2,0,1,0,0,1,0,2,4,0
1059,1,3,1,1,0,1,0,1,0,3,1
1060,1,3,2,0,1,0,0,1,1,1,0
1061,1,2,0,1,0,1,3,1,4,2,0
1062,1,3,1,0,1,0,5,1,3,4,0
1063,1,4,1,1,0,0,0,1,0,3,4
1064,0,2,2,0,0,0,0,0,1,1,0
1065,1,4,0,0,1,0,4,1,0,4,0
1066,0,3,1,1,1,1,5,1,0,3,3
1067,0,4,1,0,1,1,5,0,1,3,0
1068,1,4,1,1,1,1,5,0,0,3,0
1069,1,4,1,1,1,1,1,1,1,3,2
1070,1,5,1,0,0,0,5,0,0,1,1
1071,1,2,1,1,0,0,0,0,0,3,2
1072,1,3,1,1,0,0,0,1,0,3,4
1073,0,3,1,1,0,0,0,0,0,3,2
1074,1,3,0,0,1,1,3,1,0,0,3
1075,1,3,0,1,0,1,3,1,2,2,0
1076,1,3,3,0,1,1,5,1,0,1,0
1077,1,3,1,1,0,0,1,0,0,3,0
1078,1,4,1,1,0,0,5,1,1,1,4
1079,1,2,2,1,0,1,0,1,2,1,2
1080,1,3,1,0,1,0,0,0,0,3,0
1081,1,3,0,1,0,1,4,1,4,2,0
1082,1,4,1,1,1,0,5,0,1,3,0
1083,1,4,1,0,1,0,5,1,1,3,0
1084,1,3,0,1,0,1,4,1,2,2,0
1085,0,3,1,1,0,1,5,1,0,3,3
1086,1,4,1,0,1,1,5,1,3,3,4
1087,1,5,1,0,0,0,5,1,1,1,4
1088,1,2,1,1,0,0,0,0,0,3,2
1089,1,5,0,0,1,0,0,1,0,1,4
1090,1,5,0,0,1,0,0,0,3,0,4
1091,0,3,1,0,1,0,0,0,0,3,2
1092,0,2,1,0,0,1,0,1,0,3,0
1093,0,4,0,0,0,0,3,1,0,4,0
1094,0,2,0,1,1,0,4,1,1,0,0
1095,1,2,0,1,0,1,4,1,3,0,0
1096,0,5,1,1,0,0,5,1,0,3,0
1097,1,4,1,1,1,1,0,0,0,3,0
1098,1,2,0,1,1,0,0,1,0,0,0
1099,0,2,1,1,1,0,0,0,0,3,2
1100,1,3,0,0,1,1,1,1,2,4,3
1101,1,2,1,1,1,0,0,0,0,3,4
1102,1,3,2,1,1,0,0,1,1,1,3
1103,1,3,1,1,0,0,0,0,0,3,0
1104,1,5,0,0,1,0,0,0,3,0,0
1105,0,3,2,0,0,1,0,1,2,1,2
1106,0,3,1,0,0,0,0,1,0,3,0
1107,1,3,0,1,0,1,3,1,3,0,0
1108,1,3,1,1,1,0,5,0,1,3,3
1109,1,5,1,0,0,1,5,1,4,4,2
1110,1,4,3,1,1,1,5,0,3,3,1
1111,1,4,1,0,0,0,5,1,2,3,4
1112,1,5,0,1,1,0,0,1,2,4,4
1113,0,2,2,0,1,1,0,1,4,3,2
1114,0,3,1,0,0,0,0,1,0,3,2
1115,1,5,0,0,0,0,4,1,1,0,0
1116,1,2,0,0,1,1,4,1,0,0,3
1117,1,5,0,0,0,0,0,1,0,1,4
1118,1,2,0,1,1,0,0,0,0,0,0
1119,1,2,0,0,1,0,0,1,0,0,0
1120,1,3,0,0,1,1,4,1,0,4,0
1121,1,2,0,1,1,0,4,0,3,0,0
1122,1,4,0,0,0,0,4,1,1,0,0
1123,1,2,0,1,0,1,4,1,3,0,0
1124,1,4,1,0,0,0,5,1,3,4,3
1125,1,4,1,0,0,0,0,1,2,4,4
1126,1,4,1,0,0,0,5,1,0,3,0
1127,1,2,0,1,0,0,4,1,4,2,1
1128,1,3,1,0,0,0,1,1,3,4,3
1129,1,3,3,1,0,0,5,0,0,1,1
1130,1,4,1,1,1,0,0,1,2,4,4
1131,1,3,1,0,0,0,0,1,3,4,0
1132,1,4,0,0,1,0,0,0,2,4,1
1133,1,2,0,1,0,0,4,0,4,2,1
1134,0,4,0,0,0,0,2,0,3,2,0
1135,1,4,0,1,0,1,5,1,2,4,3
1136,1,3,1,1,1,0,5,0,1,3,0
1137,1,3,1,1,1,0,0,0,0,3,2
1138,1,5,0,0,0,0,0,1,2,4,4
1139,0,2,1,1,1,0,0,0,0,3,2
1140,0,4,0,0,0,0,3,1,0,4,0
1141,1,3,0,0,0,1,3,1,0,4,0
1142,1,3,1,1,0,0,5,0,1,3,0
1143,0,4,1,0,1,1,1,1,2,3,3
1144,1,4,1,1,0,1,5,0,3,3,0
1145,1,4,3,1,0,1,5,0,3,3,1
